sequence_id,step,temperature,humidity,flame_signal,label,scenario,source
10007,1076,23.9,63.2,0,1,electrical_4,sensor_log
10007,1077,23.9,63.2,0,1,electrical_4,sensor_log
10007,1078,23.9,63.2,0,1,electrical_4,sensor_log
10007,1079,23.9,63.2,0,1,electrical_4,sensor_log
10007,1080,23.9,63.2,0,1,electrical_4,sensor_log
10007,1081,23.9,63.2,0,1,electrical_4,sensor_log
10007,1082,23.9,63.2,0,1,electrical_4,sensor_log
10007,1083,23.9,63.2,0,1,electrical_4,sensor_log
10007,1084,23.9,63.2,0,1,electrical_4,sensor_log
10007,1085,23.9,63.2,0,1,electrical_4,sensor_log
10007,1086,23.9,63.2,0,1,electrical_4,sensor_log
10007,1087,23.9,63.2,0,1,electrical_4,sensor_log
10007,1088,23.9,63.2,0,1,electrical_4,sensor_log
10007,1089,23.9,63.2,0,1,electrical_4,sensor_log
10007,1090,23.9,63.1,0,1,electrical_4,sensor_log
10007,1091,23.9,63.1,0,1,electrical_4,sensor_log
10007,1092,23.9,63.0,0,1,electrical_4,sensor_log
10007,1093,23.9,63.0,0,1,electrical_4,sensor_log
10007,1094,23.9,63.0,0,1,electrical_4,sensor_log
10007,1095,23.9,63.0,0,1,electrical_4,sensor_log
10007,1096,23.9,63.0,0,1,electrical_4,sensor_log
10007,1097,23.9,63.0,0,1,electrical_4,sensor_log
10007,1098,23.9,63.1,0,1,electrical_4,sensor_log
10007,1099,23.9,63.1,0,1,electrical_4,sensor_log
10007,1100,23.9,63.1,0,1,electrical_4,sensor_log
10007,1101,23.9,63.1,0,1,electrical_4,sensor_log
10007,1102,23.9,63.1,0,1,electrical_4,sensor_log
10007,1103,23.9,63.1,0,1,electrical_4,sensor_log
10007,1104,23.9,63.0,0,1,electrical_4,sensor_log
10007,1105,23.9,63.0,0,1,electrical_4,sensor_log
10007,1106,23.9,62.9,0,1,electrical_4,sensor_log
10007,1107,23.9,62.9,0,1,electrical_4,sensor_log
10007,1108,23.9,62.8,0,1,electrical_4,sensor_log
10007,1109,23.9,62.8,0,1,electrical_4,sensor_log
10007,1110,23.9,62.8,0,1,electrical_4,sensor_log
10007,1111,23.9,62.7,0,1,electrical_4,sensor_log
10007,1112,23.9,62.7,0,1,electrical_4,sensor_log
10007,1113,23.9,62.7,0,1,electrical_4,sensor_log
10007,1114,23.9,62.7,0,1,electrical_4,sensor_log
10007,1115,23.9,62.6,0,1,electrical_4,sensor_log
10007,1116,23.9,62.6,0,1,electrical_4,sensor_log
10007,1117,23.9,62.6,0,1,electrical_4,sensor_log
10007,1118,23.9,62.6,0,1,electrical_4,sensor_log
10007,1119,23.9,62.6,0,1,electrical_4,sensor_log
10007,1120,23.9,62.6,0,1,electrical_4,sensor_log
10007,1121,23.9,62.6,0,1,electrical_4,sensor_log
10007,1122,23.9,62.6,0,1,electrical_4,sensor_log
10007,1123,23.9,62.6,0,1,electrical_4,sensor_log
10007,1124,23.9,62.6,0,1,electrical_4,sensor_log
10007,1125,23.9,62.6,0,1,electrical_4,sensor_log
10007,1126,23.9,62.6,0,1,electrical_4,sensor_log
10007,1127,23.9,62.6,0,1,electrical_4,sensor_log
10007,1128,23.9,62.6,0,1,electrical_4,sensor_log
10007,1129,23.9,62.6,0,1,electrical_4,sensor_log
10007,1130,23.9,62.6,0,1,electrical_4,sensor_log
10007,1131,23.9,62.7,0,1,electrical_4,sensor_log
10007,1132,23.9,62.7,0,1,electrical_4,sensor_log
10007,1133,23.9,62.7,0,1,electrical_4,sensor_log
10007,1134,23.9,62.7,0,1,electrical_4,sensor_log
10007,1135,23.9,62.8,0,1,electrical_4,sensor_log
10007,1136,23.9,62.8,0,1,electrical_4,sensor_log
10007,1137,23.9,62.9,0,1,electrical_4,sensor_log
10007,1138,23.9,62.9,0,1,electrical_4,sensor_log
10007,1139,23.9,63.0,0,1,electrical_4,sensor_log
10007,1140,23.9,63.0,0,1,electrical_4,sensor_log
10007,1141,23.9,63.2,0,1,electrical_4,sensor_log
10007,1142,23.9,63.2,0,1,electrical_4,sensor_log
10007,1143,23.9,63.3,0,1,electrical_4,sensor_log
10007,1144,23.9,63.3,0,1,electrical_4,sensor_log
10007,1145,23.9,63.4,0,1,electrical_4,sensor_log
10007,1146,23.9,63.4,0,1,electrical_4,sensor_log
10007,1147,23.9,63.4,0,1,electrical_4,sensor_log
10007,1148,23.9,63.4,0,1,electrical_4,sensor_log
10007,1149,23.9,63.4,0,1,electrical_4,sensor_log
10007,1150,23.9,63.4,0,1,electrical_4,sensor_log
10007,1151,23.9,63.4,0,1,electrical_4,sensor_log
10007,1152,23.9,63.3,0,1,electrical_4,sensor_log
10007,1153,23.9,63.2,0,1,electrical_4,sensor_log
10007,1154,23.9,63.0,0,1,electrical_4,sensor_log
10007,1155,23.9,63.0,0,1,electrical_4,sensor_log
10007,1156,24.0,62.9,0,1,electrical_4,sensor_log
10007,1157,24.0,62.9,0,1,electrical_4,sensor_log
10007,1158,23.9,62.8,0,1,electrical_4,sensor_log
10007,1159,23.9,62.8,0,1,electrical_4,sensor_log
10007,1160,23.9,62.7,0,1,electrical_4,sensor_log
10007,1161,23.9,62.7,0,1,electrical_4,sensor_log
10007,1162,23.9,62.6,0,1,electrical_4,sensor_log
10007,1163,23.9,62.6,0,1,electrical_4,sensor_log
10007,1164,23.9,62.6,0,1,electrical_4,sensor_log
10007,1165,23.9,62.6,0,1,electrical_4,sensor_log
10007,1166,23.9,62.6,0,1,electrical_4,sensor_log
10007,1167,23.9,62.6,0,1,electrical_4,sensor_log
10007,1168,23.9,62.6,0,1,electrical_4,sensor_log
10007,1169,23.9,62.6,0,1,electrical_4,sensor_log
10007,1170,23.9,62.7,0,1,electrical_4,sensor_log
10007,1171,23.9,62.7,0,1,electrical_4,sensor_log
10007,1172,24.0,62.8,0,1,electrical_4,sensor_log
10007,1173,24.0,62.9,0,1,electrical_4,sensor_log
10007,1174,24.0,62.9,0,1,electrical_4,sensor_log
10007,1175,23.9,63.0,0,1,electrical_4,sensor_log
10007,1176,23.9,63.0,0,1,electrical_4,sensor_log
10007,1177,24.0,63.1,0,1,electrical_4,sensor_log
10007,1178,24.0,63.1,0,1,electrical_4,sensor_log
10007,1179,23.9,63.1,0,1,electrical_4,sensor_log
10007,1180,23.9,63.1,0,1,electrical_4,sensor_log
10007,1181,23.9,63.1,0,1,electrical_4,sensor_log
10007,1182,23.9,63.1,0,1,electrical_4,sensor_log
10007,1183,24.0,63.2,0,1,electrical_4,sensor_log
10007,1184,24.0,63.2,0,1,electrical_4,sensor_log
10007,1185,24.0,63.2,0,1,electrical_4,sensor_log
10007,1186,24.0,63.2,0,1,electrical_4,sensor_log
10007,1187,23.9,63.1,0,1,electrical_4,sensor_log
10007,1188,23.9,63.1,0,1,electrical_4,sensor_log
10007,1189,23.9,63.0,0,1,electrical_4,sensor_log
10007,1190,23.9,63.0,0,1,electrical_4,sensor_log
10007,1191,23.9,63.0,0,1,electrical_4,sensor_log
10007,1192,23.9,63.0,0,1,electrical_4,sensor_log
10007,1193,24.0,63.1,0,1,electrical_4,sensor_log
10007,1194,24.0,63.1,0,1,electrical_4,sensor_log
10007,1195,23.9,63.1,0,1,electrical_4,sensor_log
10007,1196,23.9,63.1,0,1,electrical_4,sensor_log
10007,1197,24.0,63.2,0,1,electrical_4,sensor_log
10007,1198,24.0,63.2,0,1,electrical_4,sensor_log
10007,1199,24.0,63.1,0,1,electrical_4,sensor_log
10007,1200,24.0,63.1,0,1,electrical_4,sensor_log
10007,1201,24.0,63.1,0,1,electrical_4,sensor_log
10007,1202,24.0,63.1,0,1,electrical_4,sensor_log
10007,1203,23.9,63.0,0,1,electrical_4,sensor_log
10007,1204,23.9,63.0,0,1,electrical_4,sensor_log
10007,1205,24.0,63.1,0,1,electrical_4,sensor_log
10007,1206,24.0,63.1,0,1,electrical_4,sensor_log
10007,1207,23.9,63.0,0,1,electrical_4,sensor_log
10007,1208,23.9,63.0,0,1,electrical_4,sensor_log
10007,1209,23.9,63.0,0,1,electrical_4,sensor_log
10007,1210,23.9,63.0,0,1,electrical_4,sensor_log
10007,1211,24.0,63.0,0,1,electrical_4,sensor_log
10007,1212,24.0,63.0,0,1,electrical_4,sensor_log
10007,1213,23.9,63.0,0,1,electrical_4,sensor_log
10007,1214,23.9,63.0,0,1,electrical_4,sensor_log
10007,1215,24.0,63.0,0,1,electrical_4,sensor_log
10007,1216,24.0,63.0,0,1,electrical_4,sensor_log
10007,1217,24.0,63.0,0,1,electrical_4,sensor_log
10007,1218,24.0,63.0,0,1,electrical_4,sensor_log
10007,1219,24.0,63.0,0,1,electrical_4,sensor_log
10007,1220,24.0,63.0,0,1,electrical_4,sensor_log
10007,1221,24.0,63.0,0,1,electrical_4,sensor_log
10007,1222,24.0,63.0,0,1,electrical_4,sensor_log
10007,1223,24.0,63.0,0,1,electrical_4,sensor_log
10007,1224,24.0,63.0,0,1,electrical_4,sensor_log
10007,1225,24.0,63.0,0,1,electrical_4,sensor_log
10007,1226,24.0,63.0,0,1,electrical_4,sensor_log
10007,1227,24.0,63.0,0,1,electrical_4,sensor_log
10007,1228,24.0,63.0,0,1,electrical_4,sensor_log
10007,1229,24.0,63.0,0,1,electrical_4,sensor_log
10007,1230,24.0,63.0,0,1,electrical_4,sensor_log
10007,1231,24.0,63.0,0,1,electrical_4,sensor_log
10007,1232,24.0,63.0,0,1,electrical_4,sensor_log
10007,1233,24.0,62.9,0,1,electrical_4,sensor_log
10007,1234,24.0,62.9,0,1,electrical_4,sensor_log
10007,1235,24.0,62.9,0,1,electrical_4,sensor_log
10007,1236,24.0,62.9,0,1,electrical_4,sensor_log
10007,1237,24.0,63.0,0,1,electrical_4,sensor_log
10007,1238,24.0,63.0,0,1,electrical_4,sensor_log
10007,1239,24.0,63.0,0,1,electrical_4,sensor_log
10007,1240,24.0,63.0,0,1,electrical_4,sensor_log
10007,1241,24.0,63.0,0,1,electrical_4,sensor_log
10007,1242,24.0,63.0,0,1,electrical_4,sensor_log
10007,1243,24.0,63.0,0,1,electrical_4,sensor_log
10007,1244,24.0,63.0,0,1,electrical_4,sensor_log
10007,1245,24.0,62.9,0,1,electrical_4,sensor_log
10007,1246,24.0,62.9,0,1,electrical_4,sensor_log
10007,1247,24.0,62.8,0,1,electrical_4,sensor_log
10007,1248,24.0,62.8,0,1,electrical_4,sensor_log
10007,1249,24.0,62.7,0,1,electrical_4,sensor_log
10007,1250,24.0,62.7,0,1,electrical_4,sensor_log
10007,1251,24.0,62.6,0,1,electrical_4,sensor_log
10007,1252,24.0,62.6,0,1,electrical_4,sensor_log
10007,1253,24.0,62.6,0,1,electrical_4,sensor_log
10007,1254,24.0,62.6,0,1,electrical_4,sensor_log
10007,1255,24.0,62.6,0,1,electrical_4,sensor_log
10007,1256,24.0,62.6,0,1,electrical_4,sensor_log
10007,1257,24.0,62.5,0,1,electrical_4,sensor_log
10007,1258,24.0,62.5,0,1,electrical_4,sensor_log
10007,1259,24.0,62.5,0,1,electrical_4,sensor_log
10007,1260,24.0,62.5,0,1,electrical_4,sensor_log
10007,1261,24.0,62.4,0,1,electrical_4,sensor_log
10007,1262,24.0,62.4,0,1,electrical_4,sensor_log
10007,1263,24.0,62.4,0,1,electrical_4,sensor_log
10007,1264,24.0,62.4,0,1,electrical_4,sensor_log
10007,1265,24.0,62.5,0,1,electrical_4,sensor_log
10007,1266,24.0,62.5,0,1,electrical_4,sensor_log
10007,1267,24.0,62.5,0,1,electrical_4,sensor_log
10007,1268,24.0,62.5,0,1,electrical_4,sensor_log
10007,1269,24.0,62.5,0,1,electrical_4,sensor_log
10007,1270,24.0,62.5,0,1,electrical_4,sensor_log
10007,1271,24.0,62.5,0,1,electrical_4,sensor_log
10007,1272,24.0,62.5,0,1,electrical_4,sensor_log
10007,1273,24.0,62.4,0,1,electrical_4,sensor_log
10007,1274,24.0,62.4,0,1,electrical_4,sensor_log
10007,1275,24.0,62.4,0,1,electrical_4,sensor_log
10007,1276,24.0,62.4,0,1,electrical_4,sensor_log
10007,1277,24.0,62.4,0,1,electrical_4,sensor_log
10007,1278,24.0,62.4,0,1,electrical_4,sensor_log
10007,1279,24.0,62.4,0,1,electrical_4,sensor_log
10007,1280,24.0,62.4,0,1,electrical_4,sensor_log
10007,1281,24.0,62.4,0,1,electrical_4,sensor_log
10007,1282,24.0,62.4,0,1,electrical_4,sensor_log
10007,1283,24.0,62.4,0,1,electrical_4,sensor_log
10007,1284,24.0,62.4,0,1,electrical_4,sensor_log
10007,1285,24.0,62.4,0,1,electrical_4,sensor_log
10007,1286,24.0,62.5,0,1,electrical_4,sensor_log
10007,1287,24.0,62.5,0,1,electrical_4,sensor_log
10007,1288,24.0,62.5,0,1,electrical_4,sensor_log
10007,1289,24.0,62.5,0,1,electrical_4,sensor_log
10007,1290,24.0,62.5,0,1,electrical_4,sensor_log
10007,1291,24.0,62.5,0,1,electrical_4,sensor_log
10007,1292,24.0,62.6,0,1,electrical_4,sensor_log
10007,1293,24.0,62.6,0,1,electrical_4,sensor_log
10007,1294,24.0,62.6,0,1,electrical_4,sensor_log
10007,1295,24.0,62.6,0,1,electrical_4,sensor_log
10007,1296,24.0,62.6,0,1,electrical_4,sensor_log
10007,1297,24.0,62.6,0,1,electrical_4,sensor_log
10007,1298,24.0,62.5,0,1,electrical_4,sensor_log
10007,1299,24.0,62.5,0,1,electrical_4,sensor_log
10007,1300,24.0,62.4,0,1,electrical_4,sensor_log
10007,1301,24.0,62.4,0,1,electrical_4,sensor_log
10007,1302,24.0,62.4,0,1,electrical_4,sensor_log
10007,1303,24.0,62.4,0,1,electrical_4,sensor_log
10007,1304,24.0,62.4,0,1,electrical_4,sensor_log
10007,1305,24.0,62.4,0,1,electrical_4,sensor_log
10007,1306,24.0,62.4,0,1,electrical_4,sensor_log
10007,1307,24.0,62.4,0,1,electrical_4,sensor_log
10007,1308,24.0,62.4,0,1,electrical_4,sensor_log
10007,1309,24.0,62.4,0,1,electrical_4,sensor_log
10007,1310,24.0,62.3,0,1,electrical_4,sensor_log
10007,1311,24.0,62.3,0,1,electrical_4,sensor_log
10007,1312,24.0,62.3,0,1,electrical_4,sensor_log
10007,1313,24.0,62.3,0,1,electrical_4,sensor_log
10007,1314,24.0,62.3,0,1,electrical_4,sensor_log
10007,1315,24.0,62.3,0,1,electrical_4,sensor_log
10007,1316,24.0,62.3,0,1,electrical_4,sensor_log
10007,1317,24.0,62.3,0,1,electrical_4,sensor_log
10007,1318,24.0,62.3,0,1,electrical_4,sensor_log
10007,1319,24.0,62.3,0,1,electrical_4,sensor_log
10007,1320,24.0,62.3,0,1,electrical_4,sensor_log
10007,1321,24.0,62.3,0,1,electrical_4,sensor_log
10007,1322,24.0,62.3,0,1,electrical_4,sensor_log
10007,1323,24.0,62.3,0,1,electrical_4,sensor_log
10007,1324,24.0,62.3,0,1,electrical_4,sensor_log
10007,1325,24.0,62.3,0,1,electrical_4,sensor_log
10007,1326,24.0,62.3,0,1,electrical_4,sensor_log
10007,1327,23.9,62.2,0,1,electrical_4,sensor_log
10007,1328,23.9,62.2,0,1,electrical_4,sensor_log
10007,1329,23.9,62.2,0,1,electrical_4,sensor_log
10007,1330,23.9,62.2,0,1,electrical_4,sensor_log
10007,1331,23.9,62.3,0,1,electrical_4,sensor_log
10007,1332,23.9,62.3,0,1,electrical_4,sensor_log
10007,1333,24.0,62.3,0,1,electrical_4,sensor_log
10007,1334,24.0,62.3,0,1,electrical_4,sensor_log
10007,1335,23.9,62.3,0,1,electrical_4,sensor_log
10007,1336,23.9,62.3,0,1,electrical_4,sensor_log
10007,1337,24.0,62.3,0,1,electrical_4,sensor_log
10007,1338,24.0,62.3,0,1,electrical_4,sensor_log
10007,1339,23.9,62.3,0,1,electrical_4,sensor_log
10007,1340,23.9,62.3,0,1,electrical_4,sensor_log
10007,1341,23.9,62.3,0,1,electrical_4,sensor_log
10007,1342,23.9,62.3,0,1,electrical_4,sensor_log
10007,1343,23.9,62.3,0,1,electrical_4,sensor_log
10007,1344,23.9,62.3,0,1,electrical_4,sensor_log
10007,1345,23.9,62.3,0,1,electrical_4,sensor_log
10007,1346,23.9,62.3,0,1,electrical_4,sensor_log
10007,1347,23.9,62.3,0,1,electrical_4,sensor_log
10007,1348,23.9,62.3,0,1,electrical_4,sensor_log
10007,1349,23.9,62.3,0,1,electrical_4,sensor_log
10007,1350,23.9,62.3,0,1,electrical_4,sensor_log
10007,1351,23.9,62.4,0,1,electrical_4,sensor_log
10007,1352,23.9,62.4,0,1,electrical_4,sensor_log
10007,1353,23.9,62.4,0,1,electrical_4,sensor_log
10007,1354,23.9,62.4,0,1,electrical_4,sensor_log
10007,1355,23.9,62.4,0,1,electrical_4,sensor_log
10007,1356,23.9,62.4,0,1,electrical_4,sensor_log
10007,1357,23.9,62.4,0,1,electrical_4,sensor_log
10007,1358,23.9,62.4,0,1,electrical_4,sensor_log
10007,1359,23.9,62.4,0,1,electrical_4,sensor_log
10007,1360,23.9,62.4,0,1,electrical_4,sensor_log
10007,1361,23.9,62.4,0,1,electrical_4,sensor_log
10007,1362,23.9,62.4,0,1,electrical_4,sensor_log
10007,1363,23.9,62.4,0,1,electrical_4,sensor_log
10007,1364,23.9,62.4,0,1,electrical_4,sensor_log
10007,1365,23.9,62.4,0,1,electrical_4,sensor_log
10007,1366,23.9,62.4,0,1,electrical_4,sensor_log
10007,1367,23.9,62.4,0,1,electrical_4,sensor_log
10007,1368,23.9,62.4,0,1,electrical_4,sensor_log
10007,1369,23.9,62.4,0,1,electrical_4,sensor_log
10007,1370,23.9,62.4,0,1,electrical_4,sensor_log
10007,1371,23.9,62.4,0,1,electrical_4,sensor_log
10007,1372,23.9,62.5,0,1,electrical_4,sensor_log
10007,1373,23.9,62.5,0,1,electrical_4,sensor_log
10007,1374,23.9,62.5,0,1,electrical_4,sensor_log
10007,1375,23.9,62.5,0,1,electrical_4,sensor_log
10007,1376,23.9,62.6,0,1,electrical_4,sensor_log
10007,1377,23.9,62.6,0,1,electrical_4,sensor_log
10007,1378,23.9,62.6,0,1,electrical_4,sensor_log
10007,1379,23.9,62.6,0,1,electrical_4,sensor_log
10007,1380,23.9,62.6,0,1,electrical_4,sensor_log
10007,1381,23.9,62.6,0,1,electrical_4,sensor_log
10007,1382,23.9,62.6,0,1,electrical_4,sensor_log
10007,1383,23.9,62.6,0,1,electrical_4,sensor_log
10007,1384,23.9,62.6,0,1,electrical_4,sensor_log
10007,1385,23.9,62.6,0,1,electrical_4,sensor_log
10007,1386,23.9,62.6,0,1,electrical_4,sensor_log
10007,1387,23.9,62.6,0,1,electrical_4,sensor_log
10007,1388,23.9,62.5,0,1,electrical_4,sensor_log
10007,1389,23.9,62.5,0,1,electrical_4,sensor_log
10007,1390,23.9,62.5,0,1,electrical_4,sensor_log
10007,1391,23.9,62.5,0,1,electrical_4,sensor_log
10007,1392,23.9,62.5,0,1,electrical_4,sensor_log
10007,1393,23.9,62.5,0,1,electrical_4,sensor_log
10007,1394,23.9,62.5,0,1,electrical_4,sensor_log
10007,1395,23.9,62.5,0,1,electrical_4,sensor_log
10007,1396,23.9,62.4,0,1,electrical_4,sensor_log
10007,1397,23.9,62.4,0,1,electrical_4,sensor_log
10007,1398,23.9,62.4,0,1,electrical_4,sensor_log
10007,1399,23.9,62.4,0,1,electrical_4,sensor_log
10007,1400,23.9,62.4,0,1,electrical_4,sensor_log
10007,1401,23.9,62.4,0,1,electrical_4,sensor_log
10007,1402,23.9,62.4,0,1,electrical_4,sensor_log
10007,1403,23.9,62.4,0,1,electrical_4,sensor_log
10007,1404,23.9,62.4,0,1,electrical_4,sensor_log
10007,1405,23.9,62.4,0,1,electrical_4,sensor_log
10007,1406,23.9,62.4,0,1,electrical_4,sensor_log
10007,1407,23.9,62.4,0,1,electrical_4,sensor_log
10007,1408,23.9,62.4,0,1,electrical_4,sensor_log
10007,1409,23.9,62.5,0,1,electrical_4,sensor_log
10007,1410,23.9,62.5,0,1,electrical_4,sensor_log
10007,1411,23.9,62.5,0,1,electrical_4,sensor_log
10007,1412,23.9,62.5,0,1,electrical_4,sensor_log
10007,1413,23.9,62.5,0,1,electrical_4,sensor_log
10007,1414,23.9,62.5,0,1,electrical_4,sensor_log
10007,1415,23.9,62.5,0,1,electrical_4,sensor_log
10007,1416,23.9,62.5,0,1,electrical_4,sensor_log
10007,1417,23.9,62.5,0,1,electrical_4,sensor_log
10007,1418,23.9,62.5,0,1,electrical_4,sensor_log
10007,1419,23.9,62.5,0,1,electrical_4,sensor_log
10007,1420,23.9,62.5,0,1,electrical_4,sensor_log
10007,1421,23.9,62.5,0,1,electrical_4,sensor_log
10007,1422,23.9,62.5,0,1,electrical_4,sensor_log
10007,1423,23.9,62.5,0,1,electrical_4,sensor_log
10007,1424,23.9,62.5,0,1,electrical_4,sensor_log
10007,1425,23.9,62.5,0,1,electrical_4,sensor_log
10007,1426,23.9,62.5,0,1,electrical_4,sensor_log
10007,1427,23.9,62.5,0,1,electrical_4,sensor_log
10007,1428,23.9,62.5,0,1,electrical_4,sensor_log
10007,1429,23.9,62.5,0,1,electrical_4,sensor_log
10007,1430,23.9,62.5,0,1,electrical_4,sensor_log
10007,1431,23.9,62.4,0,1,electrical_4,sensor_log
10007,1432,23.9,62.4,0,1,electrical_4,sensor_log
10007,1433,23.9,62.4,0,1,electrical_4,sensor_log
10007,1434,23.9,62.4,0,1,electrical_4,sensor_log
10007,1435,23.9,62.4,0,1,electrical_4,sensor_log
10007,1436,23.9,62.4,0,1,electrical_4,sensor_log
10007,1437,23.9,62.4,0,1,electrical_4,sensor_log
10007,1438,23.9,62.4,0,1,electrical_4,sensor_log
10007,1439,23.9,62.4,0,1,electrical_4,sensor_log
10007,1440,23.9,62.4,0,1,electrical_4,sensor_log
10007,1441,23.9,62.4,0,1,electrical_4,sensor_log
10007,1442,23.9,62.4,0,1,electrical_4,sensor_log
10007,1443,23.9,62.4,0,1,electrical_4,sensor_log
10007,1444,23.9,62.4,0,1,electrical_4,sensor_log
10007,1445,23.9,62.4,0,1,electrical_4,sensor_log
10007,1446,23.9,62.4,0,1,electrical_4,sensor_log
10007,1447,23.9,62.5,0,1,electrical_4,sensor_log
10007,1448,23.9,62.5,0,1,electrical_4,sensor_log
10007,1449,23.9,62.5,0,1,electrical_4,sensor_log
10007,1450,23.9,62.5,0,1,electrical_4,sensor_log
10007,1451,23.9,62.5,0,1,electrical_4,sensor_log
10007,1452,23.9,62.5,0,1,electrical_4,sensor_log
10007,1453,23.9,62.5,0,1,electrical_4,sensor_log
10007,1454,23.9,62.5,0,1,electrical_4,sensor_log
10007,1455,23.9,62.5,0,1,electrical_4,sensor_log
10007,1456,23.9,62.5,0,1,electrical_4,sensor_log
10007,1457,23.9,62.5,0,1,electrical_4,sensor_log
10007,1458,23.9,62.5,0,1,electrical_4,sensor_log
10007,1459,23.9,62.5,0,1,electrical_4,sensor_log
10007,1460,23.9,62.5,0,1,electrical_4,sensor_log
10007,1461,23.9,62.5,0,1,electrical_4,sensor_log
10007,1462,23.9,62.5,0,1,electrical_4,sensor_log
10007,1463,23.9,62.6,0,1,electrical_4,sensor_log
10007,1464,23.9,62.6,0,1,electrical_4,sensor_log
10007,1465,23.9,62.6,0,1,electrical_4,sensor_log
10007,1466,23.9,62.6,0,1,electrical_4,sensor_log
10007,1467,23.9,62.6,0,1,electrical_4,sensor_log
10007,1468,23.9,62.6,0,1,electrical_4,sensor_log
10007,1469,23.9,62.6,0,1,electrical_4,sensor_log
10007,1470,23.9,62.6,0,1,electrical_4,sensor_log
10007,1471,23.9,62.7,0,1,electrical_4,sensor_log
10007,1472,23.9,62.7,0,1,electrical_4,sensor_log
10007,1473,23.9,62.7,0,1,electrical_4,sensor_log
10007,1474,23.9,62.7,0,1,electrical_4,sensor_log
10007,1475,23.9,62.7,0,1,electrical_4,sensor_log
10007,1476,23.9,62.7,0,1,electrical_4,sensor_log
10007,1477,23.9,62.6,0,1,electrical_4,sensor_log
10007,1478,23.9,62.6,0,1,electrical_4,sensor_log
10007,1479,23.9,62.6,0,1,electrical_4,sensor_log
10007,1480,23.9,62.6,0,1,electrical_4,sensor_log
10007,1481,23.9,62.6,0,1,electrical_4,sensor_log
10007,1482,23.9,62.6,0,1,electrical_4,sensor_log
10007,1483,23.9,62.6,0,1,electrical_4,sensor_log
10007,1484,23.9,62.6,0,1,electrical_4,sensor_log
10007,1485,23.9,62.6,0,1,electrical_4,sensor_log
10007,1486,23.9,62.6,0,1,electrical_4,sensor_log
10007,1487,23.9,62.6,0,1,electrical_4,sensor_log
10007,1488,23.9,62.5,0,1,electrical_4,sensor_log
10007,1489,23.9,62.5,0,1,electrical_4,sensor_log
10007,1490,23.9,62.5,0,1,electrical_4,sensor_log
10007,1491,23.9,62.5,0,1,electrical_4,sensor_log
10007,1492,23.9,62.5,0,1,electrical_4,sensor_log
10007,1493,23.9,62.5,0,1,electrical_4,sensor_log
10007,1494,23.9,62.5,0,1,electrical_4,sensor_log
10007,1495,23.9,62.5,0,1,electrical_4,sensor_log
10007,1496,23.9,62.5,0,1,electrical_4,sensor_log
10007,1497,23.9,62.5,0,1,electrical_4,sensor_log
10007,1498,23.9,62.5,0,1,electrical_4,sensor_log
10007,1499,23.9,62.5,0,1,electrical_4,sensor_log
10007,1500,23.9,62.5,0,1,electrical_4,sensor_log
10007,1501,23.9,62.5,0,1,electrical_4,sensor_log
10007,1502,23.9,62.5,0,1,electrical_4,sensor_log
10007,1503,23.9,62.5,0,1,electrical_4,sensor_log
10007,1504,23.9,62.5,0,1,electrical_4,sensor_log
10007,1505,23.9,62.5,0,1,electrical_4,sensor_log
10007,1506,23.9,62.6,0,1,electrical_4,sensor_log
10007,1507,23.9,62.6,0,1,electrical_4,sensor_log
10007,1508,23.9,62.6,0,1,electrical_4,sensor_log
10007,1509,23.9,62.6,0,1,electrical_4,sensor_log
10007,1510,23.9,62.6,0,1,electrical_4,sensor_log
10007,1511,23.9,62.6,0,1,electrical_4,sensor_log
10007,1512,23.9,62.6,0,1,electrical_4,sensor_log
10007,1513,23.9,62.6,0,1,electrical_4,sensor_log
10007,1514,23.8,62.5,0,1,electrical_4,sensor_log
10007,1515,23.8,62.5,0,1,electrical_4,sensor_log
10007,1516,23.8,62.5,0,1,electrical_4,sensor_log
10007,1517,23.8,62.5,0,1,electrical_4,sensor_log
10007,1518,23.8,62.6,0,1,electrical_4,sensor_log
10007,1519,23.8,62.6,0,1,electrical_4,sensor_log
10007,1520,23.8,62.6,0,1,electrical_4,sensor_log
10007,1521,23.8,62.6,0,1,electrical_4,sensor_log
10007,1522,23.9,62.6,0,1,electrical_4,sensor_log
10007,1523,23.9,62.6,0,1,electrical_4,sensor_log
10007,1524,23.8,62.5,0,1,electrical_4,sensor_log
10007,1525,23.8,62.5,0,1,electrical_4,sensor_log
10007,1526,23.9,62.6,0,1,electrical_4,sensor_log
10007,1527,23.9,62.6,0,1,electrical_4,sensor_log
10007,1528,23.8,62.5,0,1,electrical_4,sensor_log
10007,1529,23.8,62.5,0,1,electrical_4,sensor_log
10007,1530,23.9,62.6,0,1,electrical_4,sensor_log
10007,1531,23.9,62.6,0,1,electrical_4,sensor_log
10007,1532,23.8,62.6,0,1,electrical_4,sensor_log
10007,1533,23.8,62.6,0,1,electrical_4,sensor_log
10007,1534,23.8,62.6,0,1,electrical_4,sensor_log
10007,1535,23.8,62.6,0,1,electrical_4,sensor_log
10007,1536,23.9,62.7,0,1,electrical_4,sensor_log
10007,1537,23.9,62.7,0,1,electrical_4,sensor_log
10007,1538,23.8,62.6,0,1,electrical_4,sensor_log
10007,1539,23.8,62.6,0,1,electrical_4,sensor_log
10007,1540,23.9,62.7,0,1,electrical_4,sensor_log
